slug,score_tfidf_posts,score_tfidf_keywords,score_lda_posts,score_doc2vec_posts,rating_predicted,rating_actual
vlak-na-prejezdu-narazil-do-auta-ridic-i-spolujezdkyne-zemreli,0.5205078125,0.0,0.5410505533218384,0.3760029971599579,,0.0
v-polsku-zemrela-pacientka-s-covidem-prevezena-z-preplnene-nemocnice-v-usti,0.51953125,0.0,0.49470070004463196,0.2628762423992157,,0.0
deset-tisic-za-ctyri-vraky-s-prvni-drazbou-odtazenych-aut-bohumin-uspel,0.517578125,0.0,0.5074423551559448,0.30492234230041504,,0.0
brno-zpoplatni-vjezd-do-centra-pro-velka-auta-popelari-platit-nebudou,0.517578125,0.0,0.5240175724029541,0.2838453948497772,,0.0
po-stretu-s-felicii-zemrel-ve-vesnici-na-orlickoustecku-starsi-ridic-skutru,0.517578125,0.0,0.5702812671661377,0.40178388357162476,,0.0
pri-nakladani-srotu-se-auto-prevratilo-na-bok-ridic-utrpel-tezke-zraneni,0.517578125,0.0,0.5401908755302429,0.33781903982162476,,0.0
peci-pod-snezkou-hrozi-sidliste-nalezato-chysta-proto-stavebni-uzaveru,0.51708984375,0.0,0.5440043210983276,0.33310216665267944,,0.0
olomoucka-zoo-vylepsila-a-zvetsila-expozici-cizokrajnych-hadu-a-jesterek,0.5166015625,0.0,0.4997090697288513,0.3427847921848297,,0.0
mlada-zena-a-muz-zemreli-po-dvacetimetrovem-padu-ze-skaly-na-znojemsku,0.51611328125,0.0,0.5040720701217651,0.42970505356788635,,0.0
v-krkonosich-spadla-lavina-v-obrim-dole-jeden-skialpinista-je-mrtvy,0.515625,0.0,0.5159789323806763,0.35507524013519287,,0.0
na-tahu-mezi-olomouci-a-prerovem-zemrel-po-srazce-aut-jeden-z-ridicu,0.515625,0.0,0.4536847770214081,0.27055659890174866,,0.0
manazeri-stavebnich-firem-nesou-vinu-za-nestesti-ve-studence-rekl-soud,0.515625,0.0,0.5550826191902161,0.38716357946395874,,0.0
v-krkonosich-pribylo-pokut-skutry-i-selfickari-miri-do-zapovezenych-mist,0.51513671875,0.0,0.507722795009613,0.33573219180107117,,0.0
ridicka-vjela-pred-vlak-jeden-clovek-v-aute-zemrel-a-dva-se-zranili,0.51416015625,0.0,0.5075684785842896,0.2646951377391815,,0.0
za-nehodu-ve-studence-poslal-soud-do-vezeni-dva-manazery-tri-maji-podminku,0.513671875,0.0,0.5377383828163147,0.30399975180625916,,0.0
srazka-byla-pro-cyklisty-prilis-tvrda-zachranari-se-snazili-marne,0.513671875,0.0,0.5088298916816711,0.43704691529273987,,0.0
vlak-na-taborsku-usmrtil-cloveka-provoz-na-trati-je-preruseny,0.5126953125,0.0,0.47758400440216064,0.3541383147239685,,0.0
hlidka-pristihla-ridice-vezouciho-velke-rostliny-konopi-hrozi-mu-vezeni,0.51171875,0.0,0.4932299256324768,0.412708044052124,,0.0
superbem-z-hrebcina-ted-pohne-leda-sestisprezi-auto-je-k-mani-za-par-tisic,0.51171875,0.0,0.5401750802993774,0.37715426087379456,,0.0
pri-pozaru-pribytku-malem-zemreli-dva-bezdomovci-jednoho-museli-ozivovat,0.51171875,0.0,0.5440592765808105,0.376131534576416,,0.0
z-distancni-vyuky-vypadly-tisice-deti-nektere-rodiny-si-udelaly-prazdniny,0.5107421875,0.0,0.47518184781074524,0.30655521154403687,,0.0
za-chvalu-teroru-v-mesitach-padlo-sest-let-obhajoba-otazniku-nezabrala,0.51025390625,0.0,0.5262354612350464,0.31715700030326843,,0.0
ridic-na-jindrichohradecku-neprezil-naraz-do-stromu-spolujezdec-je-zraneny,0.51025390625,0.0,0.5069031119346619,0.27285483479499817,,0.0
v-zoo-hodonin-se-narodil-vlk-hrivnaty-kvuli-turistum-druhe-mlade-zemrelo,0.509765625,0.0,0.5823993682861328,0.3192143142223358,,0.0
na-jesenicku-horela-kotelna-tezce-popalenemu-se-uz-nedalo-pomoci,0.509765625,0.0,0.5351049900054932,0.28287261724472046,,0.0
za-vylakani-pornozaberu-od-deti-dostal-recidivista-znovu-pres-pet-let,0.50927734375,0.0,0.5298575162887573,0.26887279748916626,,0.0
turiste-houfne-zaplavili-orlicke-hory-parkoviste-jim-nestaci,0.50927734375,0.0,0.5242709517478943,0.303910493850708,,0.0
ptaky-zabiji-nebezpecna-nemoc-zdrojem-nakazy-jsou-neudrzovana-krmitka,0.5087890625,0.0,0.5648499131202698,0.3527261018753052,,0.0
obzalovany-z-vrazd-v-ceskem-raji-miri-pred-soud-hrozi-mu-dozivotni-trest,0.5087890625,0.0,0.5581645369529724,0.39628422260284424,,0.0
prvni-skiareal-v-jesenikach-vzdal-cekani-a-ukoncil-sezonu-dalsi-to-zvazuji,0.50830078125,0.0,0.4966316521167755,0.2438533753156662,,0.0
zemrel-v-lavine-kdyz-si-chtel-podruhe-sjet-obri-dul-partak-ho-zdola-natacel,0.50830078125,0.0,0.5104962587356567,0.33908864855766296,,0.0
rodina-se-obavala-o-babicku-osmdesatileta-starenka-mela-na-usich-sluchatka,0.5078125,0.0,0.5394267439842224,0.21559491753578186,,0.0
z-kamionu-se-uvolnil-led-a-proletel-policejnim-autem-az-na-zadni-sedadla,0.5078125,0.0,0.5054547190666199,0.3175533413887024,,0.0
vzdyt-to-byla-sranda-haji-se-particka-strikajici-na-lidi-z-auta,0.5078125,0.0,0.576207160949707,0.28718966245651245,,0.0
zoo-ostrava-se-chlubi-vlastnim-odchovem-sekernatek-asi-jedinym-na-svete,0.5078125,0.0,0.49705204367637634,0.3023633360862732,,0.0
cech-se-devet-let-vyhybal-v-keni-vezeni-zradily-ho-vlastni-doklady,0.50732421875,0.0,0.49896883964538574,0.2879796028137207,,0.0
starsi-sofer-nedal-prednost-vlaku-naraznik-minul-jeho-hlavu-o-centimetry,0.50732421875,0.0,0.49796614050865173,0.3009904623031616,,0.0
najin-uz-nebude-davat-vajicka-bile-nosorozce-ze-zkumavky-by-mohla-vychovat,0.50732421875,0.0,0.5339034795761108,0.2725391685962677,,0.0
rocni-chlapec-mel-zlomene-temer-vsechny-kosti-matku-obvinila-policie,0.5068359375,0.0,0.5329433083534241,0.3250361382961273,,0.0
ne-vrazda-ale-zabiti-rekl-opet-soud-a-ulozil-devet-let-za-smrt-na-fare,0.5068359375,0.0,0.5637316703796387,0.3206169009208679,,0.0
vrah-zeny-se-ctyrlistkem-na-noze-unika-uz-15-let-mrtvolu-nasli-v-rybniku,0.5068359375,0.0,0.5757328867912292,0.3436771631240845,,0.0
za-pokus-o-vrazdu-soka-v-lasce-dostal-bezdomovec-z-prostejova-osm-let,0.50634765625,0.0,0.5167194604873657,0.2812596261501312,,0.0
v-krkonosich-spadly-dve-laviny-zachranena-zena-je-v-kritickem-stavu,0.50634765625,0.0,0.468234121799469,0.27556249499320984,,0.0
ridic-auta-dostal-na-snehu-smyk-a-srazil-se-s-kamionem-na-miste-zemrel,0.505859375,0.0,0.49640318751335144,0.2627708315849304,,0.0
pozar-zacal-pri-hre-se-zapalovacem-ze-smrti-dvou-deti-vini-policie-matku,0.505859375,0.0,0.5084391236305237,0.2644714117050171,,0.0
mladici-chteli-z-konopi-ziskat-ciste-thc-domaci-pokus-skoncil-vybuchem,0.505859375,0.0,0.5124586820602417,0.30647990107536316,,0.0
jeden-mrtvy-druhy-zraneny-policie-vysetruje-nasili-na-frydecko-mistecku,0.505859375,0.0,0.5234173536300659,0.3325447142124176,,0.0
nastvany-reziser-si-to-sel-se-mnou-vyridit-rucne-rika-filmovy-kritik,0.505859375,0.0,0.5642704367637634,0.20978620648384094,,0.0
utok-nozem-v-ostravskem-byte-muz-neprezil-partnerka-skoncila-ve-vazbe,0.505859375,0.0,0.5175116658210754,0.3898121416568756,,0.0
bylo-tu-melke-more-plne-zraloku-lici-pravek-hradecky-paleontolog,0.50537109375,0.0,0.5152640342712402,0.3539498746395111,,0.0
zlodej-postrelil-straznika-na-benzince-v-trutnove-kvuli-ctyrem-limonadam,0.50537109375,0.0,0.4905608296394348,0.32262834906578064,,0.0
za-pobodani-zeny-a-tchana-dostal-vietnamec-13-let-jednal-pry-v-afektu,0.50537109375,0.0,0.566927969455719,0.23950716853141785,0.1655422664,2.0
v-novem-jicine-zemrela-mladistva-divka-jeji-pritel-ji-patrne-uskrtil,0.5048828125,0.0,0.5106620788574219,0.3778248727321625,,0.0
muze-soudi-za-pokus-o-vrazdu-pred-utokem-prestal-brat-leky-na-deprese,0.5048828125,0.0,0.502350926399231,0.21930035948753357,,0.0
milion-korun-za-matcin-smrtelny-pad-z-kone-dcera-nedostane-rozhodl-soud,0.5048828125,0.0,0.47971341013908386,0.36697638034820557,,0.0
ostravske-stopy-ostrava-byla-divocejsi-nez-jina-mesta-lici-propagator-sci-fi,0.5048828125,0.0,0.5044121146202087,0.26786336302757263,,0.0
ustavni-soud-naridil-znovu-otevrit-spor-o-pozemky-colloredo-mansfeldu,0.50439453125,0.0,0.4660677909851074,0.2980370819568634,,0.0
v-centru-brna-praskl-vodovod-auta-v-jednom-smeru-musi-usek-objizdet,0.50439453125,0.0,0.5233246088027954,0.3446582853794098,,0.0
v-dukovanech-vznika-3d-model-jaderne-elektrarny-krome-bezpecnostnich-prvku,0.50439453125,0.0,0.48749402165412903,0.24472872912883759,,0.0
hokej-hraje-i-bez-nohy-hlavne-se-nelitovat-rika-mlady-sportovec,0.50439453125,0.0,0.5520337820053101,0.3109714984893799,,0.0
zlodej-schoval-kradenou-pokladnu-s-penezi-do-snehu-policii-stejne-neunikl,0.50439453125,0.0,0.549887478351593,0.2698424756526947,,0.0
misto-billboardu-socha-svetice-v-brne-u-tunelu-hlidkuje-svata-barbora,0.50439453125,0.0,0.5011453032493591,0.37607190012931824,,0.0
pred-130-lety-se-na-morave-narodil-alfred-neubauer-naucil-mercedes-vyhravat,0.50439453125,0.0,0.5761575698852539,0.3356858193874359,,0.0
policejni-hlidky-funguji-perla-krusnych-hor-zaziva-idylicky-vikend,0.50390625,0.0,0.5557729005813599,0.3706403374671936,,0.0
retro-ktere-prezilo-kavoviny-pardubice-vyrabeji-meltu-i-po-125-letech,0.50390625,0.0,0.5457473993301392,0.4135424494743347,,0.0
policiste-po-28-letech-vypatrali-ukradeny-obraz-sberatel-ho-dal-do-aukce,0.50341796875,0.0,0.5159944295883179,0.34777936339378357,,0.0
obzalovany-ze-zneuziti-divek-pry-hluchotu-hraje-se-znalkynemi-flirtoval,0.50341796875,0.0,0.546669602394104,0.30698543787002563,,0.0
olomoucka-zoo-ma-podivuhodne-pasovce-kulovite-pokusi-se-o-odchov-mladat,0.50341796875,0.0,0.5716726183891296,0.35013914108276367,,0.0
cesky-jedlik-si-pripsal-novy-rekord-za-pul-hodiny-snedl-devet-tisic-cervu,0.50341796875,0.0,0.5471386909484863,0.3476056158542633,,0.0
unikatni-plastiku-skryl-polystyren-podle-odborniku-v-rozporu-se-zakonem,0.50341796875,0.0,0.5593845844268799,0.3726944327354431,,0.0
verdikt-o-pardubickem-stadionu-nepadne-politici-dostali-klub-do-casove-tisne,0.50341796875,0.0,0.5664213299751282,0.1627301126718521,,0.0
podnikatel-z-frydku-mistku-dostal-dvanact-let-vezeni-za-objednavku-vrazdy,0.50341796875,0.0,0.5222144722938538,0.3140370845794678,,0.0
zaslou-slavu-hradecke-sjezdovky-ma-ozivit-architekt-vavra-a-synteticky-snih,0.50341796875,0.0,0.5486951470375061,0.25110766291618347,,0.0
sponzor-dynama-a-zbrojovky-konci-s-ceskym-fotbalem-skodi-nam-vzkazal,0.50341796875,0.0,0.5156799554824829,0.17569485306739807,,0.0
beran-nasel-zalibeni-v-koze-jejich-potomek-ted-pozira-nezaplacene-faktury,0.5029296875,0.0,0.5202040076255798,0.3592013716697693,,0.0
pardubicky-kraj-vyhlasil-stav-hromadneho-postizeni-ma-plne-jip-a-omezi-peci,0.5029296875,0.0,0.5046854019165039,0.24262993037700653,,0.0
video-safari-park-oslavuje-dalsi-mlade-hrosika-druhe-po-15-letech,0.5029296875,0.0,0.5461046099662781,0.36969029903411865,,0.0
metoda-ceskych-lekaru-zlepsuje-dychani-ventilovanych-projekt-se-vsak-zasekl,0.5029296875,0.0,0.4789550006389618,0.19237367808818817,,0.0
zenu-soudi-za-mnozeni-psu-svedkyne-tvrdi-ze-nekolik-zvirat-bylo-jejich,0.5029296875,0.0,0.5073937177658081,0.27957412600517273,,0.0
po-hrubem-rohozci-cestuje-leseni-oprav-se-docka-i-vyhlidkova-jeskyne,0.50244140625,0.0,0.5284019708633423,0.43487706780433655,,0.0
starostka-dalsi-omezeni-na-hranicich-by-pro-tesin-byla-fatalni,0.50244140625,0.0,0.5339527130126953,0.27823567390441895,,0.0
severni-spojka-ma-dalsi-povoleni-z-budejovic-odvede-na-20-tisic-aut,0.50244140625,0.0,0.543053925037384,0.34945186972618103,,0.0
ostravske-stopy-muj-zacatek-prisla-jsem-o-penezenku-vzpomina-rywikova,0.501953125,0.0,0.5345979928970337,0.2954646646976471,,0.0
muzi-zbyvalo-nanejvys-par-mesicu-zivota-zachranila-ho-bunecna-terapie,0.501953125,0.0,0.505865752696991,0.2732490599155426,,0.0
ctyrkolkar-natankoval-bez-placeni-mel-zakaz-rizeni-a-schovanou-znacku,0.501953125,0.0,0.5037994384765625,0.29775434732437134,,0.0
sumava-je-misty-jako-sibir-rika-vedouci-projektu-na-zachranu-mokradu,0.501953125,0.0,0.5208309888839722,0.3132812976837158,,0.0
za-ohrozovani-nemocnicniho-sanitare-nozem-dostala-zena-15-let-vezeni,0.501953125,0.0,0.5278005003929138,0.28130677342414856,,0.0
skvosty-brnenskeho-technickeho-muzea-vystavuje-jehlu-i-zenijni-kolos,0.501953125,0.0,0.5621418356895447,0.3557044565677643,,0.0
proc-hvezdy-normalizacniho-popu-lide-nechteji-jmena-ulic-podle-staidla-a-svobody,0.501953125,0.0,0.49040359258651733,0.33600905537605286,,0.0
v-brne-doladili-system-vjezd-bez-povoleni-do-centra-uz-ztresta-pokuta,0.501953125,0.0,0.5103613138198853,0.3089728355407715,,0.0
prvni-jarni-noc-byla-nekde-rekordni-na-kvilde-meli-minus-246-stupne,0.501953125,0.0,0.45465993881225586,0.30164578557014465,,0.0
roky-neprodejna-pamatka-stoji-tri-miliony-zaujala-nekolik-moznych-kupcu,0.501953125,0.0,0.5032075643539429,0.3179350197315216,,0.0
kouril-pres-zakaz-v-chate-pak-uhorelo-osm-lidi-z-toho-ctyri-deti,0.501953125,0.0,0.513810932636261,0.23662137985229492,,0.0
aktiviste-dal-blokuji-rypadlo-polske-odbory-si-stezuji-eu-na-cesko,0.501953125,0.0,0.5141435265541077,0.3470302224159241,,0.0
omylem-zaslane-penize-nechce-firma-vratit-skole-prisel-jen-zlomek-zbozi,0.501953125,0.0,0.5348765850067139,0.2618893086910248,,0.0
ve-skale-v-ceskem-raji-se-zaklinil-pes-zachranovali-ho-hasici,0.501953125,0.0,0.5283435583114624,0.2820279896259308,,0.0
vrahovi-muze-utopeneho-v-septiku-soud-zamitl-zadost-na-obnovu-procesu,0.50146484375,0.0,0.5115869045257568,0.2097943276166916,,0.0
skoly-jsou-na-online-zaskolaky-kratke-nektere-se-obraceji-na-socialku,0.50146484375,0.0,0.5104860067367554,0.40516090393066406,,0.0
dve-stejne-nenajdete-vyrezavane-lavice-od-sv-michala-prochazeji-obnovou,0.50146484375,0.0,0.49103954434394836,0.2845851182937622,,0.0
tisice-davek-vakciny-z-nemecka-dorazily-do-karlovarskeho-kraje,0.50146484375,0.0,0.4270332455635071,0.17918036878108978,,0.0
lidem-hrozi-vyhoreni-prace-z-domova-neni-zadna-pyzamova-party-tvrdi-expert,0.50146484375,0.0,0.516048789024353,0.35930004715919495,,0.0
zarazili-jsme-obskurni-developerske-projekty-rika-sef-spravy-chko-palava,0.50146484375,0.0,0.5884456634521484,0.29150351881980896,,0.0
svrcinova-potvrdila-nabidku-na-post-hlavni-hygienicky-mluvila-s-blatnym,0.50146484375,0.0,0.43717843294143677,0.19437097012996674,,0.0
ridice-zabil-strom-na-ceskolipsku-muze-za-to-rsd-rika-obzaloba,0.50146484375,0.0,0.4964981973171234,0.38009119033813477,,0.0
v-brne-zavira-centrum-ktere-rozjelo-ockovani-podali-tu-400-tisic-davek,0.50146484375,0.0,0.49036094546318054,0.2539074420928955,,0.0
cestovatel-prosel-hedvabnou-stezku-dostal-se-jako-prvni-do-knihy-rekordu,0.50146484375,0.0,0.5203225612640381,0.3729803264141083,,0.0
letiste-v-podhoranech-zilo-atrakcemi-kluzakem-se-proletela-i-byvala-miss,0.50146484375,0.0,0.5366044044494629,0.3275240957736969,,0.0
video-stehovani-historie-nakladni-automobily-tatry-miri-do-noveho-muzea,0.50146484375,0.0,0.5509234070777893,0.36588233709335327,,0.0
ustavni-soud-zrusil-sve-verdikty-z-kauzy-dvojnasobne-vrazdy-rozhodne-znovu,0.50146484375,0.0,0.49157950282096863,0.2947893738746643,,0.0
dul-turow-bere-vodu-potvrdil-pruzkum-liberecky-kraj-zada-zalobu-na-polsko,0.50146484375,0.0,0.5243703722953796,0.23958317935466766,,0.0
chalupe-z-certiho-brka-se-uz-propadla-strecha-opravu-zatim-neplanuji,0.50146484375,0.0,0.5342385768890381,0.2722449004650116,,0.0
ceskemu-raji-dosla-trpelivost-cykliste-se-uz-malebnym-udolim-neprojedou,0.50146484375,0.0,0.49378150701522827,0.2928694188594818,,0.0
fotbal-ma-posledni-sanci-rika-nyni-uz-byvaly-sponzor-dvou-klubu,0.50146484375,0.0,0.5357815027236938,0.2251468151807785,,0.0
chovu-slepic-ve-velkem-malahove-na-domazlicku-hrozi-zasah-exekutora,0.50146484375,0.0,0.5371042490005493,0.21542778611183167,,0.0
asociace-chce-fotbalovy-stadion-v-pardubicich-hned-jinak-novacek-spadne,0.5009765625,0.0,0.5312013626098633,0.28147369623184204,,0.0
nakladni-vuz-dostal-smyk-a-vrazil-do-policejniho-auta-hlidku-zranil,0.5009765625,0.0,0.4886881709098816,0.28255486488342285,,0.0
koronavirus-loni-v-olomouckem-kraji-ovlivnil-pocty-umrti-i-rozvodu,0.5009765625,0.0,0.5280897617340088,0.38794997334480286,,0.0
muz-se-bal-zakazu-vychazeni-po-hadce-s-manzelkou-si-ustlal-za-vytahem,0.5009765625,0.0,0.46888384222984314,0.27765390276908875,,0.0
kvuli-shlukovani-lidi-zrusila-budejovicka-radnice-smlouvy-na-predzahradky,0.5009765625,0.0,0.4943225681781769,0.182254821062088,,0.0
vandal-vnikl-do-odstavenych-vagonu-vystrikal-je-hasicim-pristrojem,0.5009765625,0.0,0.578417956829071,0.338572233915329,,0.0
z-ceske-chemicky-miri-decko-do-celeho-sveta-nasinci-ho-vsak-maji-malo,0.5009765625,0.0,0.5582796335220337,0.2630484700202942,,0.0
ubyla-voda-zastavte-tezbu-cesko-zene-polsko-k-soudu-kvuli-dolu-turow,0.50048828125,0.0,0.46480026841163635,0.2762086093425751,,0.0
spor-o-zamek-opocno-skoncil-dedicka-neuspela-u-soudu-ve-strasburku,0.50048828125,0.0,0.47141799330711365,0.39417701959609985,,0.0
dal-policistum-za-dvere-trhavinu-a-utekl-takto-amnestii-nemyslime-varuji,0.50048828125,0.0,0.48999178409576416,0.2531144618988037,,0.0
hostum-sumavskeho-hotelu-vozi-jidlo-roboticka-servirka-smeje-se-a-mluvi,0.50048828125,0.0,0.4898664653301239,0.20059551298618317,,0.0
greenpeace-obsadili-rypadlo-v-dole-turow-krade-cesku-vodu-tvrdi-aktiviste,0.50048828125,0.0,0.49216145277023315,0.2441912740468979,,0.0
nejvic-vina-proudi-do-ceska-od-madaru-v-obchodech-s-nemci-se-fixluje,0.50048828125,0.0,0.5055094361305237,0.2698126435279846,,0.0
cez-hleda-firmu-ktera-dokonci-horkovod-z-temelina-skluz-bude-az-dva-roky,0.50048828125,0.0,0.4870551824569702,0.34129059314727783,,0.0
moravskoslezskym-podnikatelem-roku-je-jaroslav-drahos-z-firmy-finidr,0.50048828125,0.0,0.5532516241073608,0.21736805140972137,,0.0
nestaci-test-ani-potvrzeni-pendleri-mnohdy-cekali-u-strazneho-zbytecne,0.5,0.0,0.4712662100791931,0.18937505781650543,,0.0
reality-show-na-plzensku-nizozemske-celebrity-soutezily-v-nevreni,0.5,0.0,0.5020988583564758,0.22906415164470673,,0.0
nejmensi-opice-v-zoo-rychle-pribiraji-brzy-budou-vazit-desitky-gramu,0.5,0.0,0.5597205758094788,0.2550315260887146,,0.0
opily-ridic-vlakal-hlidku-domu-a-pokusil-se-napit-alkoholu-pak-se-pral,0.5,0.0,0.5011769533157349,0.12674066424369812,,0.0
stamgasti-nechodi-do-hospod-a-kupuji-si-male-sudy-pivovary-musi-reagovat,0.5,0.0,0.5208897590637207,0.21401973068714142,,0.0
stovky-pamatek-v-brne-prisly-o-ochranu-politici-z-ods-uz-zadaji-o-demolici,0.5,0.0,0.522750973701477,0.21864518523216248,,0.0
nasilnik-osahaval-zeny-na-intimnich-mistech-usvedcila-jej-fotka,0.5,0.0,0.4883870780467987,0.31255650520324707,,0.0
kauza-stoka-dal-bobtna-nove-policie-stiha-pet-podnikatelu-a-jejich-firmy,0.5,0.0,0.46099698543548584,0.23694419860839844,,0.0
jihomoravskymi-podnikateli-roku-jsou-lubomir-a-juraj-sabatkovi-z-idea-statica,0.5,0.0,0.5117213726043701,0.28388094902038574,,0.0
vrchlabsky-urad-odlozil-pripad-klausovy-cesty-na-uzavrene-trutnovsko,0.5,0.0,0.4822441339492798,0.2053968459367752,,0.0
festival-rock-for-people-s-hvezdnymi-green-day-se-odsouva-na-rok-2022,0.5,0.0,0.5062478184700012,0.3043369650840759,,0.0
podvodnik-nabizel-masazni-pristroj-za-seniorkami-cestoval-po-cele-zemi,0.5,0.0,0.5409204959869385,0.326475590467453,,0.0
video-zena-vyskocila-za-jizdy-ze-sanitky-dobyvala-se-do-dalsiho-vozu,0.5,0.0,0.5105076432228088,0.23254121840000153,,0.0
bohuminska-cssd-vyzyva-k-odchodu-socialnich-demokratu-z-vlady-hanby,0.5,0.0,0.4634842872619629,0.22672311961650848,,0.0
z-rozhledny-v-brne-neni-videt-kvuli-stromum-vedle-chteji-postavit-jinou,0.5,0.0,0.49579566717147827,0.2829841077327728,,0.0
ridic-za-jizdy-ladil-radio-v-protismeru-se-srazil-s-nakladnim-vozem,0.5,0.0,0.4652406573295593,0.2728227972984314,,0.0
mladici-prelstili-policisty-na-hranicich-okresu-prozradilo-je-video,0.5,0.0,0.47644054889678955,0.1748078614473343,,0.0
ridic-kamionu-zavadil-o-viadukt-a-vysypal-autodily-skoda-je-20-milionu,0.5,0.0,0.5111725926399231,0.27119073271751404,,0.0
pri-nabijeni-kolobezky-zacal-horet-byt-sest-lidi-muselo-opustit-domov,0.5,0.0,0.49693337082862854,0.2343888133764267,,0.0
kvuli-ledu-hrozi-rozliti-luznice-lide-z-okoli-jsou-pripraveni-na-evakuaci,0.5,0.0,0.5102913975715637,0.18615688383579254,,0.0
ptaci-chripka-pronikla-do-velkochovu-veterinari-utrati-50-tisic-kachen,0.5,0.0,0.5184712409973145,0.23462137579917908,,0.0
mistostarosta-si-vyjel-na-lyze-do-polska-zastupitele-ho-chteji-odvolat,0.5,0.0,0.5037296414375305,0.14041805267333984,,0.0
opravili-starou-promitacku-oprasili-pasky-kino-se-chysta-na-nedostatek-filmu,0.5,0.0,0.5058062076568604,0.22232003509998322,,0.0
policiste-zaskocili-bezkare-v-jizerkach-do-stop-vjeli-na-ctyrkolkach,0.5,0.0,0.49491801857948303,0.20922741293907166,,0.0
olomouckym-podnikatelem-roku-je-oldrich-svoboda-z-montazni-firmy-montix,0.5,0.0,0.5045197010040283,0.25108960270881653,,0.0
kvuli-kauze-nebezpecnych-kalu-skoncila-asistentka-politiku-z-vedeni-kraje,0.5,0.0,0.5046706199645996,0.27547577023506165,,0.0
zdrogovany-mladik-sel-taborit-policie-ho-nasla-porezaneho,0.5,0.0,0.4880228638648987,0.26917722821235657,,0.0
video-pristizeny-zlodej-se-prikryl-latkami-policistum-rekl-ze-usnul,0.5,0.0,0.5022627711296082,0.31163379549980164,,0.0
zastal-se-napadeneho-tri-muzi-ho-surove-zbili-kopali-do-bricha-i-hlavy,0.5,0.0,0.5415598750114441,0.32916051149368286,0.3109138311,2.6666666666666665
postcovidovy-syndrom-utoci-na-srdce-postihuje-i-kojence-rika-primar,0.5,0.0,0.5381525158882141,0.28809210658073425,,0.0
sanitka-odveze-do-polska-prvni-covidovou-pacientku-z-orlickoustecke-nemocnice,0.5,0.0,0.4743097424507141,0.22322241961956024,,0.0
v-susici-odpojili-pacienta-z-ventilatoru-policie-resi-umrti-z-nedbalosti,0.5,0.0,0.4559940993785858,0.230681911110878,,0.0
prepadli-me-tvrdil-zraneny-muz-na-chodniku-prozradila-jej-kamera,0.5,0.0,0.5010541081428528,0.18995194137096405,,0.0
mladiky-utocici-sprejem-na-lidi-v-turnove-ma-policie-hrozi-jim-pokuta,0.5,0.0,0.49710482358932495,0.280540406703949,,0.0
to-ona-napadala-mne-ja-se-jen-branil-tvrdi-muz-obvineny-z-tyrani-druzky,0.5,0.0,0.48477238416671753,0.2801695466041565,,0.0
nove-mikroskopy-z-brna-vystouraji-zlata-zrnka-zabojuji-i-proti-covidu,0.5,0.0,0.58539217710495,0.18657265603542328,,0.0
